BreweryID,BreweryName,Type,ReviewLink,ProxyLink,Map,StreetAddress,City,State,Zip,Country,PhoneNum,Website,Rating,ImageCount
15849,Spirit World,Beer Store,https://beermapping.com/location/15849,http://beermapping.com/maps/proxymaps.php?locid=15849&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=15849&amp;d=1&amp;type=norm,7517 Pacific Street,Omaha,NE,68114,United States,(402) 391-8680,spiritworldwine.com,0,0
21776,Steeple Brewing Company,Brewpub,https://beermapping.com/location/21776,http://beermapping.com/maps/proxymaps.php?locid=21776&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21776&amp;d=1&amp;type=norm,717 West First Street,Hastings,NE,68901,United States,402-519-4205,http://steeplebrewing.com/,0,0
20079,The Brewery at Divots,Brewpub,https://beermapping.com/location/20079,http://beermapping.com/maps/proxymaps.php?locid=20079&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=20079&amp;d=1&amp;type=norm,4200 West Norfolk Ave,Norfolk,NE,68701,United States,402-379-3833,divotsconference.com,0,0
21190,The Casual Pint,Beer Bar,https://beermapping.com/location/21190,http://beermapping.com/maps/proxymaps.php?locid=21190&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21190&amp;d=1&amp;type=norm,8718 Countryside Plaza,Omaha,NE,68132,United States,402-919-7468,thecasualpint.com,0,0
21195,The Hoppy Taco,Beer Bar,https://beermapping.com/location/21195,http://beermapping.com/maps/proxymaps.php?locid=21195&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21195&amp;d=1&amp;type=norm,5003 Underwood Ave,Omaha,NE,68132,United States,402-505-4633,http://thehoppytaco.com,0,0
21201,Thunderhead Brewery Taproom,Beer Bar,https://beermapping.com/location/21201,http://beermapping.com/maps/proxymaps.php?locid=21201&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21201&amp;d=1&amp;type=norm,13304 W Center Rd #126,Omaha,NE,68144,United States,402-802-1600,www.thunderheadbrewing.com/taproom-omaha/,0,0
1326,Thunderhead Brewing Company,Brewpub,https://beermapping.com/location/1326,http://beermapping.com/maps/proxymaps.php?locid=1326&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=1326&amp;d=1&amp;type=norm,18 East 21st Street,Kearney,NE,68847,United States,(308) 237-1558,thunderheadbrewing.com/,0,0
16272,Thunderhead Brewing Company,Brewery,https://beermapping.com/location/16272,http://beermapping.com/maps/proxymaps.php?locid=16272&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=16272&amp;d=1&amp;type=norm,201 Avenue F,Axtell,NE,68924,United States,(308) 237-1558,thunderheadbrewing.com,0,0
21216,Too Far North,Beer Bar,https://beermapping.com/location/21216,http://beermapping.com/maps/proxymaps.php?locid=21216&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21216&amp;d=1&amp;type=norm,111 North 14th Street,Fort Calhoun,NE,68023,United States,402-468-9463,http://www.toofarnorthwine.com/,0,0
1374,Upstream Brewing Company,Brewpub,https://beermapping.com/location/1374,http://beermapping.com/maps/proxymaps.php?locid=1374&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=1374&amp;d=1&amp;type=norm,514 South 11th Street,Omaha,NE,68102,United States,(402) 344-0200,upstreambrewing.com/,83.3334,5
21720,Vis Major Brewing Co.,Brewpub,https://beermapping.com/location/21720,http://beermapping.com/maps/proxymaps.php?locid=21720&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21720&amp;d=1&amp;type=norm,3501 Center Street,Omaha,NE,68105,United States,(402) 884-4082,www.vismajorbrewing.com,0,0
21193,White Elm Brewing Company,Brewery,https://beermapping.com/location/21193,http://beermapping.com/maps/proxymaps.php?locid=21193&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21193&amp;d=1&amp;type=norm,2717 S 8th St,Lincoln,NE,68502,United States,402-261-6078,whiteelmbrewing.com,0,0
21211,Whole Foods Market,Beer Store,https://beermapping.com/location/21211,http://beermapping.com/maps/proxymaps.php?locid=21211&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21211&amp;d=1&amp;type=norm,10020 Regency Cir,Omaha,NE,68114,United States,402-393-1200,http://www.wholefoodsmarket.com/stores/omaha,0,0
21197,Wilson and Washburn,Beer Bar,https://beermapping.com/location/21197,http://beermapping.com/maps/proxymaps.php?locid=21197&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21197&amp;d=1&amp;type=norm,1407 Harney St,Omaha,NE,68102,United States,402-991-6950,wilsonandwashburn.com,0,0
5573,Yia Yia's Pizza Beer and Wine,Beer Bar,https://beermapping.com/location/5573,http://beermapping.com/maps/proxymaps.php?locid=5573&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=5573&amp;d=1&amp;type=norm,1423 O Street,Lincoln,NE,68508,United States,402-477-9166,,0,0
16511,Zipline Brewing Company,Brewery,https://beermapping.com/location/16511,http://beermapping.com/maps/proxymaps.php?locid=16511&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=16511&amp;d=1&amp;type=norm,"2100 Magnum Circle, Ste 1",Lincoln,NE,68522,United States,(402) 450-9804,ziplinebrewing.com,0,0
21370,Zipline Brewing Company,Brewery,https://beermapping.com/location/21370,http://beermapping.com/maps/proxymaps.php?locid=21370&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21370&amp;d=1&amp;type=norm,721 N 14th St,Omaha,NE,68102,United States,,http://ziplinebrewing.com/,0,0
